"Best_guess_binomial","PC1","PC2","PC3","PC4","PC5","FG"
"Milvus aegyptius",-3.01955981675186,-1.85822035443514,0.98482306428224,-0.479555912722024,-0.699882187590561,"FG1"
"Milvus migrans",-5.0357733730672,-1.04383346526105,1.98340788647277,-1.36619941281941,-1.85704231262724,"FG1"
"Milvus milvus",-1.99159111705391,-2.89257580058874,0.58203601472925,0.104856726359899,0.0478661624521964,"FG1"
"Mimus gilvus",-0.191030277102651,-0.127427192791405,-0.0180658406526787,-0.0882550927385407,-0.0323876964794503,"FG3"
"Mimus polyglottos",-1.33779248186125,0.725764741585074,-0.690063525252577,-0.291732601971382,0.620646601535198,"FG2"
"Mimus triurus",-0.604059120138723,0.350458378587004,-0.558640177616866,0.0792260952942153,-0.0868817279569576,"FG2"
"Minla ignotincta",0.650000588065882,0.677609678631051,-0.172838228492438,-0.409959280891304,0.956070072971512,"FG3"
"Mino anais",1.77118942804506,-1.14528993480057,-0.156217705269916,0.0629476155425787,0.042482618405462,"FG3"
"Mino dumontii",1.19366864406744,-1.16819961808772,0.733761937478511,-0.801436296057033,-0.254505920281228,"FG3"
"Mionectes macconnelli",0.544214572317285,0.961305452126712,0.0270321442654457,-0.334941775882843,-0.0194791561933797,"FG3"
"Mionectes oleagineus",0.0851085495999671,1.23778153139861,-0.0623239887836601,-0.540413847416619,0.693208248468301,"FG2"
"Mionectes olivaceus",2.15036434973816,0.061499691450693,0.330049221018226,0.484676961262423,-1.13522674300416,"FG3"
"Mionectes rufiventris",1.56553908510298,0.608089041596419,-0.652951949760568,-0.173506834302141,0.31584095182132,"FG3"
"Mionectes striaticollis",1.38539082094438,0.434391075872579,-0.0478908693960284,0.0459445192343021,0.26280290331469,"FG3"
"Mirafra africana",-0.0532048826412453,0.728807743705027,-0.223735467463017,-0.482387323298546,0.553865976225904,"FG2"
"Mirafra assamica",0.26754880378188,0.846202026812575,-0.209277751502832,0.12443205000874,0.227379649454432,"FG3"
"Mirafra passerina",0.834508984382105,0.489907279454849,-0.253617819786166,0.0774547220908587,0.639407050210554,"FG3"
"Mirafra rufocinnamomea",0.355045170391445,0.887406717085129,-0.351795950600724,-1.09087556564107,1.0944616971207,"FG3"
"Mitrephanes phaeocercus",1.07427452508958,0.655514826338196,0.870586965300721,0.322064947960288,0.748427142185816,"FG3"
"Mitrospingus cassinii",2.3229219923995,-0.271517754189422,-0.0607769978256516,-0.499447724245711,0.00625113192319989,"FG3"
"Mitu tomentosum",0.454897335791364,-2.79779540780239,-1.82676705359651,-1.93394175320057,-0.140387904999883,"FG1"
"Mitu tuberosum",-0.752239558864041,-2.6473085332452,-2.32249877006706,-1.62876088213408,-0.107762622262709,"FG1"
"Mniotilta varia",-1.19564716472286,1.59639425266861,-0.390234446937258,0.516811413347144,0.479546543105854,"FG2"
"Molothrus aeneus",0.118713899278743,-0.608091839828996,1.83871200259315,-1.24083429656373,0.802750626981588,"FG3"
"Molothrus ater",-1.92981350510795,1.08449239867431,-0.128419362870392,0.38323314319503,0.55183924890866,"FG2"
"Molothrus bonariensis",-1.22844173372451,0.785391118817297,0.393230450774618,-0.210898685816545,-0.182033756709183,"FG2"
"Molothrus oryzivorus",-0.829936614946966,-0.28606465970524,-0.431202917914188,0.283020665422442,0.730150371561588,"FG1"
"Molothrus rufoaxillaris",-0.566783408748581,0.359501579164711,-0.465427866491473,0.450829424854736,0.659797857017464,"FG2"
"Momotus mexicanus",0.877177681993449,0.246608138428952,-0.72714097711604,0.217909200412776,-0.144490157571235,"FG3"
"Momotus momota",-0.833536817402288,0.869189914866648,0.312253456797473,-0.835486796751096,-1.56584646217621,"FG2"
"Monarcha frater",1.31646439945444,0.124884100122976,0.393576365392165,-0.0950290827251986,-0.877820232991143,"FG3"
"Monarcha melanopsis",0.141497362982817,0.48545914411834,1.17006851236901,-0.168343746204098,-1.30186228484824,"FG3"
"Monasa atra",1.03300592064353,0.0245464305925623,-0.25528771821222,0.0882734609508293,-0.142882358984154,"FG3"
"Monasa morphoeus",0.235445482312795,0.323035471534616,-0.0372944061215077,-0.290659014772095,0.590851286919213,"FG3"
"Monasa nigrifrons",-0.0926819452761402,0.816200809135961,-0.450926910680585,-0.619430476205319,0.331054712607641,"FG2"
"Monias benschi",3.19213696870826,-1.47079712926132,-0.115535965118433,-0.49322397631822,-0.964730522790516,"FG3"
"Monticola explorator",0.674889381115718,0.164348584286817,0.212735665075761,0.543343814963548,-0.217586350877413,"FG3"
"Monticola rufiventris",-0.706295502397323,0.951014381270978,-0.439796258215354,0.337559768762177,0.355379034359649,"FG2"
"Monticola rupestris",0.678862303364884,0.135197457441333,-0.343204170555461,0.478538366535721,0.0654902124265811,"FG3"
"Monticola solitarius",-1.83116852446173,1.42187871782149,-0.305727603825679,0.316492649354142,0.530983758610379,"FG2"
"Morococcyx erythropygus",1.55395773108201,0.00221338689011699,-0.731864530077016,-1.31725686838459,-0.0920217482411603,"FG3"
"Motacilla alba",-3.85347223391608,2.66456046368952,1.39448438835306,-0.58074240591197,-2.06861352013386,"FG2"
"Motacilla capensis",-0.38391955552816,0.396761450794038,1.4829888672406,-0.644705066325132,-0.326768705343296,"FG2"
"Motacilla cinerea",-2.19779482082916,1.62029280050774,-0.2642813704621,0.591420754228124,1.05549124233735,"FG2"
"Motacilla citreola",-2.37780305914443,1.77465971558898,0.20736352241036,-0.0572014583113289,0.0717073111776168,"FG2"
"Motacilla flava",-3.72548048421892,2.51270101809813,1.44716759673792,-0.496848480726652,-2.18838212093403,"FG2"
"Motacilla flaviventris",0.555833657327666,-0.107984491412932,1.3755832261934,-0.0620202613458202,-0.777953132213123,"FG3"
"Motacilla grandis",-0.51071829698836,0.72382622812251,-0.639454422895468,1.34432051174431,-0.483151332083146,"FG2"
"Mulleripicus fulvus",1.49715871360944,-1.43714373111503,-0.964877691158863,0.306476286646889,-0.670727041089154,"FG3"
"Mulleripicus pulverulentus",-0.554321663186373,-0.840301554524257,-0.703062737978838,-0.0140834105999641,0.187803581025698,"FG1"
"Muscicapa adusta",0.516039304887003,1.56537124282058,0.655294752535613,-0.250075651001374,0.137324503824831,"FG3"
"Muscicapa dauurica",-1.45878871728994,2.49465913723044,0.266410670021983,0.496850790404319,0.301812734061283,"FG2"
"Muscicapa ferruginea",0.372063015560176,1.22201190278369,0.707369390717174,0.713198639650133,1.26006018475209,"FG2"
"Muscicapa griseisticta",-0.727493045179579,1.84188201669797,0.185031165994162,1.06439750370261,0.548421155630683,"FG2"
"Muscicapa muttui",0.512340695089383,1.56349006600668,-0.534723296456013,1.2381554713794,0.555305195602243,"FG2"
"Muscicapa sibirica",-1.01283201367477,2.00501364719762,0.263385472356447,0.584168647296246,1.33216099455721,"FG2"
"Muscicapa striata",-1.49867644635004,2.1857916394198,0.531047649185745,0.0684155860031459,0.749258312387409,"FG2"
"Musophaga rossae",0.765510607571908,-0.464488892283993,-0.338335189222285,-1.1486797860658,0.643010571864274,"FG3"
"Myadestes melanops",1.94453219879562,-0.57923321087684,0.0010000623455185,0.940873589753859,-0.529918124200356,"FG3"
"Myadestes obscurus",2.63128258401735,-1.40628379748188,0.684140085781682,1.41660027108148,-1.01421877090167,"FG3"
"Myadestes occidentalis",0.520209158214414,-0.265290439830318,0.357165566152886,0.368125272623525,0.47657490639691,"FG3"
"Myadestes ralloides",0.890858904226609,-0.175774500227926,0.402023033671832,0.155937483747163,0.59725393972415,"FG3"
"Mycerobas affinis",-0.191881470764574,0.0924482185504885,-0.310009449906711,0.303298776328509,0.965071964448092,"FG2"
"Mycerobas carnipes",-0.875582599069151,0.514086549118253,-0.345574756995995,0.347832130691052,1.37774803245615,"FG2"
"Mycerobas melanozanthos",-0.468602507540469,0.0289725215114075,0.186656215054022,0.702289671988588,1.26054116082106,"FG2"
"Mycteria americana",-2.55178465494628,-2.02498623788915,-0.327320359634224,-0.384141029012911,-0.191750468246727,"FG1"
"Mycteria leucocephala",-1.23546594785761,-2.99251545620871,-0.0988892972628086,0.0843522720292943,0.296959553751451,"FG1"
"Myiagra alecto",0.917417675574789,0.394416288552429,0.124412171937753,-0.630370101684292,-0.191466579260695,"FG3"
"Myiagra cyanoleuca",0.291253472617075,0.717843734044045,0.252735154557008,0.163733200943859,-0.173111040361094,"FG3"
"Myiagra inquieta",-0.0325095593881809,0.88303434894249,0.502841506090117,-0.418519856205861,-0.632307480499341,"FG2"
"Myiagra rubecula",0.438516000981503,0.782323439293931,0.400768101515581,-0.379261277208593,0.4260531275929,"FG3"
"Myiarchus antillarum",2.40754283642663,-0.789284869505092,-0.716016717783079,1.38479929843604,-1.83594975097423,"FG3"
"Myiarchus cephalotes",1.12641158105279,-0.194946124216299,-0.128907446650827,-0.167741942217753,0.234990949561679,"FG3"
"Myiarchus cinerascens",-1.11290230484756,1.18401575514132,-0.468766877814095,0.0172188577273524,-0.14281101473782,"FG2"
"Myiarchus crinitus",-1.19057006222376,1.18304262356891,-0.783826380401023,0.207184847295385,0.0524945043627314,"FG2"
"Myiarchus ferox",-0.0625312030042719,0.395216652987323,0.0507102419706104,-1.39355362607602,0.681662012016872,"FG3"
"Myiarchus nuttingi",0.232208177096149,0.49868815756117,-0.806610763165368,0.470583279093779,-0.155200511442918,"FG3"
"Myiarchus panamensis",0.734490141232967,-0.0979708159042637,0.0813361178758574,-0.208977708045225,-0.402084197815175,"FG3"
"Myiarchus swainsoni",-1.17907284609856,1.10388848892443,0.483133016216147,-1.07902412827817,-1.22705183527555,"FG2"
"Myiarchus tuberculifer",-1.03032954539845,1.11376358101674,0.145309699057468,-0.675899589613238,-0.231743062450473,"FG2"
"Myiarchus tyrannulus",-1.51352590690558,0.707315980045893,-0.238374611458537,-0.923163854018422,-0.661648983034066,"FG2"
"Myiobius atricaudus",1.06817879914627,1.14515373453141,0.375506489732443,-1.16040001628376,0.651827414207733,"FG3"
"Myiobius barbatus",1.11158124334468,0.799455233290837,0.488544966606222,-0.777020946320197,0.890817736317797,"FG3"
"Myioborus brunniceps",1.93272588422154,0.819787539224519,-0.0517167434706846,0.156602239074071,0.0545068493351848,"FG3"
"Myioborus melanocephalus",1.92710550210843,0.574219810693744,0.195674210946319,-0.0173531134673887,0.405974498106765,"FG3"
"Myioborus ornatus",2.60572632741896,0.311031008173018,0.022312672374596,0.397529787316533,-0.241444892402493,"FG3"
"Myioborus pictus",0.496512732453051,1.46273427982497,-0.609878703854627,0.686860220878415,0.641053422130133,"FG2"
"Myioborus torquatus",3.34620172495014,0.12639494765372,-0.217884353431431,0.986171469040139,-0.998986595516928,"FG3"
"Myiodynastes chrysocephalus",1.31204930639439,-0.00596037024909237,0.259334819465672,0.292724001694872,0.330581333031418,"FG3"
"Myiodynastes hemichrysus",1.10092854278243,0.337219980952684,-0.535190995018949,0.383418713218052,0.0144958135429495,"FG3"
"Myiodynastes luteiventris",-0.347289306686073,0.791525063091161,0.190996650086532,0.378287495983342,-0.499608888920151,"FG2"
"Myiodynastes maculatus",-0.757224056848208,1.06101623180123,1.31507175633143,-1.02723274330086,-1.51059425652143,"FG2"
"Myiopagis caniceps",0.855991476706218,0.950582315421154,0.518372906241801,-0.321048704474827,0.122093875669666,"FG3"
"Myiopagis flavivertex",1.87946758188668,0.413521338179608,0.0063077026066323,0.0177035324176108,0.457629884754308,"FG3"
"Myiopagis gaimardii",0.774597704734804,0.814659027725136,0.470086743688244,-0.727613677368196,1.23707793311326,"FG3"
"Myiopagis viridicata",0.139335079310051,1.1050235887241,1.07448654971727,-0.981717932084575,0.272589171247649,"FG2"
"Myiophobus fasciatus",-0.972055970525096,1.80199847503394,2.47338980950033,-1.76208693796222,-1.91628258903095,"FG2"
"Myiophobus flavicans",1.75658464746984,0.454125021323079,0.243523178874611,0.0736820982889067,0.457651827915379,"FG3"
"Myiopsitta monachus",-2.07879860090206,0.0925139025292016,-0.164019552778482,1.23738449148105,-1.13643166536911,"FG2"
"Myiornis albiventris",2.87317540529546,0.586301307622171,-0.168522196686532,0.00729431643576419,-0.121743281504795,"FG3"
"Myiornis atricapillus",2.69598299338458,0.438570511171239,0.486784910096223,0.00772758374821857,-0.0737601914054062,"FG3"
"Myiornis auricularis",1.99492241816562,1.13878181575363,-0.194680922397013,-0.808367731686562,0.303356590176983,"FG3"
"Myiornis ecaudatus",0.996691632000724,1.25588709845768,0.366671783023485,-0.875917421867173,1.40433728177845,"FG3"
"Myiotheretes fumigatus",1.38779047921305,0.0417710055065426,0.185261240790747,0.389948114303601,0.22508520376865,"FG3"
"Myiotriccus ornatus",1.6661023294015,0.586574413850959,0.407539453020153,0.512031697821755,-0.310736532222235,"FG3"
"Myiozetetes cayanensis",0.287894352516364,0.933512687509397,0.192794867670819,-0.987752169408574,0.237646811508645,"FG3"
"Myiozetetes granadensis",0.447222766912418,0.83207443909262,-0.221003381895953,-0.483890422568407,0.326292505211722,"FG3"
"Myiozetetes similis",-0.86564130770435,1.54715649030212,0.784790605814627,-1.22342758032258,-1.19977716548573,"FG2"
"Myrmeciza longipes",1.73134551568687,0.148957687156956,-0.71542891572431,-1.84078855219668,-0.00470944723291216,"FG3"
"Myrmecocichla formicivora",0.356621278883355,0.598581190562331,-0.722759998630104,0.284601528995958,0.570939921529497,"FG3"
"Myrmoborus leucophrys",0.653489292735785,0.369632286997817,0.113363222129474,-1.22365448010168,0.706067587999652,"FG3"
"Myrmoborus myotherinus",0.799088777900577,0.291274381465176,0.0227107428121035,-0.973564726631787,1.07867184758453,"FG3"
"Myrmorchilus strigilatus",1.62404635750249,0.0700913562479412,-0.46750245302268,-1.51693366708272,0.275418204745051,"FG3"
"Myrmornis torquata",2.01909408884337,-0.88212531531988,0.855712735955524,-1.78875304926989,0.953770762570074,"FG3"
"Myrmothera campanisona",1.89690771667971,0.855729645781315,-1.11699940481344,-1.72122456068211,0.285168466859025,"FG3"
"Myrmotherula axillaris",0.580271687953538,0.706905813448917,0.643421465574634,-1.23921039369867,0.526910384110086,"FG3"
"Myrmotherula brachyura",1.02617867018896,0.830539507117026,-0.179811097671824,-1.52708404928307,0.310985500364003,"FG3"
"Myrmotherula longipennis",1.09247880747763,0.858393867774121,0.202900482013699,-0.351361224430606,0.999941780612278,"FG3"
"Myrmotherula menetriesii",0.989739303520819,0.334934565463364,0.266147867953775,-1.06772202367843,0.938255512525202,"FG3"
"Myrmotherula schisticolor",1.62540231285007,0.0793662791838366,0.0573728233563368,-0.568767797476427,0.469820898654115,"FG3"
"Myrmotherula unicolor",2.0499337529245,-0.0142891972215149,-0.0272710044628726,-0.0424912215076087,-0.790526702319266,"FG3"
"Myzomela eques",2.32266564696708,-0.694917194962738,-0.139454883692074,-0.483645635056762,-0.239123122419741,"FG3"
"Myzomela obscura",0.772552334282235,-0.0773711726568527,0.920144733188272,-0.699809124857764,-0.595829203934367,"FG3"
"Myzomela sanguinolenta",0.049598503510976,0.283385461520272,1.5590897947632,-0.563181179294022,-0.804905591188156,"FG3"
"Nasica longirostris",0.626052921517778,-0.433500109907217,-0.0898111326511976,-0.58799161638682,0.0201770269726018,"FG3"
"Necrosyrtes monachus",-2.40344543458464,-4.03236132053329,1.48951152294129,-1.78191556328976,0.272411355427296,"FG1"
"Nectarinia famosa",1.11158576321488,0.543062696584739,0.502700029236027,-0.0953123679826049,0.822897559873148,"FG3"
"Nectarinia kilimensis",1.3190863301929,0.37431365234943,1.28784638103096,-0.744216125137781,0.153079717466893,"FG3"
"Nectarinia tacazze",1.67879030857232,0.307436193360407,0.978848133635731,-0.652927578942452,0.339212995674189,"FG3"
"Nemosia pileata",0.648467255605057,0.648046147023726,0.493731548862334,-0.62683169743855,1.24566906593702,"FG3"
"Neochmia phaeton",0.290384690696397,2.52535550407767,-1.5668655635922,0.876861077911133,-1.62247367458974,"FG2"
"Neochmia ruficauda",0.722217704595545,1.57780037020335,-0.370274973472198,0.842072475822745,-0.334178510165968,"FG3"
"Neocossyphus poensis",0.725656341765818,-0.0789060883245254,-0.293114583981753,-0.302058313888759,0.64652924345279,"FG3"
"Neocossyphus rufus",0.972513363341267,-0.564253055025955,0.191976896735817,-0.0377279969766863,0.614834620042179,"FG3"
"Neomixis striatigula",1.85277442553543,0.788151618549473,-0.750395937274393,0.229926677202587,-0.998516119562559,"FG3"
"Neomixis tenella",1.95230758131925,0.511009838076628,0.291841282089551,-0.883811605653639,-0.135693279020473,"FG3"
"Neomixis viridis",2.22888916770869,0.310687941213739,-0.0885118506278156,0.213944626923324,-0.101860408170788,"FG3"
"Neopelma chrysocephalum",1.74876631251267,0.247824892533854,0.150843102183786,0.352317668770166,0.0656952233342838,"FG3"
"Neophron percnopterus",-3.67797959789196,-3.19237352937481,0.401865589779174,-0.765214063317866,0.551261891586572,"FG1"
"Neoxolmis rufiventris",0.0970118967267836,-0.130308727460916,0.948491839518045,1.00269140801027,-0.283494009988709,"FG3"
"Nesillas brevicaudata",3.87337580200663,-0.495332748043622,-7.64499152150838e-05,0.867656353895745,-1.24940115732861,"FG3"
"Nesillas typica",1.56468852314912,0.486721592376936,0.459919068984223,-0.706130526642765,-0.455091383400725,"FG3"
"Nettapus coromandelianus",-3.05887393431681,-0.0849814793274574,-1.95090133164136,1.59625478332241,0.133355245263798,"FG1"
"Newtonia archboldi",2.74395672738424,0.796618832840085,-0.523389426136355,0.34287454337691,-0.506803370381859,"FG3"
"Newtonia brunneicauda",2.17827899099569,1.05915226139013,-0.362125831200975,-1.0167864309908,-0.221475059152666,"FG3"
"Nicator chloris",1.45624389186299,-0.12433960593448,1.01513473717787,-1.98222478275235,1.01309895488427,"FG3"
"Nicator gularis",0.694771031820037,0.675911161257644,-0.162304020839592,-0.666076057602392,-0.133929013701863,"FG3"
"Nigrita bicolor",0.978826006174325,1.38869040020062,0.0772426330979346,-0.265897307170632,0.512171426185183,"FG3"
"Nilaus afer",-0.0213490000404121,0.254677809751855,0.46398147365807,-0.625812153375981,1.44135691932998,"FG3"
"Niltava davidi",-0.029547612166784,1.38726195428255,-0.59482564357679,0.558042660962857,0.567164728404889,"FG2"
"Niltava grandis",-0.0792560406570071,1.40813141060438,-0.867531657192878,0.43513321588413,0.67671273853347,"FG2"
"Niltava macgrigoriae",0.140062545066648,1.8765356802501,-0.601777368881299,0.156335023110811,0.310266723025597,"FG2"
"Niltava sundara",-0.143383721078595,1.67420746561553,-0.858203545426264,0.238122190510777,0.836632572690605,"FG2"
"Ninox boobook",-1.86484242291922,-0.524651353161726,0.948400545288324,-0.696525553017942,-0.899672755698667,"FG1"
"Ninox connivens",-0.982061329567977,-0.684412693777316,0.266963210443017,0.0958208503830606,0.0235731562363229,"FG1"
"Ninox novaeseelandiae",-0.0987132413478123,-0.528483899191676,0.785363689621742,0.519957532012993,-1.23298295919172,"FG3"
"Ninox punctulata",1.25656841541882,-0.867586504035341,-0.260060250660824,0.946119343010325,-0.772732206533795,"FG3"
"Ninox scutulata",-1.43839172297199,0.303962561554377,0.480632642003272,-0.215119101053892,-0.898128295871175,"FG2"
"Nisaetus cirrhatus",-1.68829028932952,-3.98388404919314,1.26089749411594,-1.98999269304521,-0.158675594968447,"FG1"
"Nisaetus lanceolatus",-0.0435998812314562,-4.26445670007224,-0.931496730011363,-0.0326825805078767,-0.606630636942733,"FG1"
"Nisaetus nipalensis",-1.63882855101357,-4.22807183822835,0.368460305324603,-1.79574309654754,0.775115967611336,"FG1"
"Nomonyx dominicus",-2.18204981460605,-0.760614614966328,-0.805861859521577,0.784679174564571,0.0664412419136376,"FG1"
"Nonnula rubecula",0.606793660957102,0.90229360115851,0.209080613748917,-0.0320139090157293,0.583345405149608,"FG3"
"Notharchus macrorhynchos",0.727551781743782,-0.00774497450728421,0.737195594193094,0.0574203721272816,-1.59291606828034,"FG3"
"Notharchus swainsoni",0.978043376237505,-0.246717080327466,0.148797566294488,0.640241934102125,0.489937718976238,"FG3"
"Notharchus tectus",0.232477611497898,0.558983163457307,1.72799495919752,-0.554311271878532,-0.829092758441432,"FG3"
"Nothocercus bonapartei",0.179515253155005,-1.51507495835565,-2.00743997398615,0.211835199090572,-0.844942878586303,"FG1"
"Nothoprocta cinerascens",-1.64112296391013,-0.52522113139501,-2.19522881640383,1.34607045615252,-1.15898573613055,"FG1"
"Nothura maculosa",-1.59875368437739,-0.383506689684615,-1.50364251128668,0.373953838929471,-0.0287238587703246,"FG1"
"Nucifraga caryocatactes",-2.29968101469506,-0.262649426081217,-0.684235158391123,-0.537585390140391,0.724239026299003,"FG1"
"Numenius americanus",-2.32399579837884,-1.83510576259139,-0.782909825738858,1.085339107381,0.555077823071989,"FG1"
"Numenius arquata",-3.92979561723808,-1.30404664049248,-0.0075292975313465,0.268595953300516,-0.176245750035278,"FG1"
"Numenius minutus",-2.33281649851443,-1.3144462807642,-0.431035383226248,1.48824988301021,0.752899810603178,"FG1"
"Numenius phaeopus",-3.82127345105577,-0.702440853790293,0.513039591995143,0.409875487432379,-0.811084697381808,"FG1"
"Numida meleagris",-1.84286604597292,0.744885892910736,-2.61193566504713,0.500799517216295,-0.409288244059437,"FG2"
"Nyctanassa violacea",-1.69473001237151,-0.679539893303124,-0.553098223102311,0.347212457537557,0.185492137898966,"FG1"
"Nyctibius griseus",-1.05906114462253,-1.92873259577915,2.25536064444553,-1.12323860222652,0.83814947967615,"FG1"
"Nycticorax caledonicus",-2.8388333407146,-1.37870332306233,0.417550624479624,-0.858823883936463,-1.73124692104937,"FG1"
"Nycticorax nycticorax",-3.0938390164204,-1.06425204112168,-0.948330242491778,-0.272158436653053,0.689677273786445,"FG1"
"Nyctidromus albicollis",-0.853122629376772,-0.389565802294267,1.00449725025654,-0.323026317391568,0.932134767544399,"FG1"
"Nyctyornis amictus",0.194782653963133,-0.549974556188981,-0.317688302306525,-0.382781277611242,-0.639163293447995,"FG3"
"Nyctyornis athertoni",-1.10994824945281,0.108087792155914,-1.56587235470594,0.883698971529669,0.240260354636713,"FG2"
"Nymphicus hollandicus",-2.09279890758791,-1.15585181368654,-0.0151669721839503,0.958340055637102,-0.132683084244204,"FG1"
"Nystactes tamatia",0.794240146776679,0.298324081558309,0.706844156348004,-0.442941297840541,0.381575057237295,"FG3"
"Nystalus chacuru",-0.0787291416243836,0.667706802355316,0.322154459115261,-0.00891848102691918,0.151823967946504,"FG2"
"Ochthoeca cinnamomeiventris",1.40835518835825,0.781308568680953,0.0766197645967196,0.325964076659759,-0.268782579339823,"FG3"
"Ocreatus underwoodii",0.636871544421569,0.190948064809067,1.91782351651722,1.86783330380493,1.16955053550211,"FG3"
"Ocyceros birostris",-0.63001229353542,-2.16034031811271,-0.683668544589028,-0.528617612052011,0.171126736675578,"FG1"
"Ocyceros gingalensis",0.946717053713069,-2.33637801204345,-1.33791382394751,0.372700572179854,-1.36733370705107,"FG3"
"Ocyceros griseus",0.086475499110055,-2.02089439384082,-1.33281434504322,0.0123884314367962,-0.92991027996456,"FG1"
"Ocyphaps lophotes",-1.1414085652909,-0.951722793842345,0.859839696183085,-0.158421694989883,0.618186197995716,"FG1"
"Odontophorus capueira",0.47957227391026,0.0372810488691885,-2.43614509176609,-0.325114374716121,-0.43703919762409,"FG3"
"Odontophorus gujanensis",-0.290210474645978,0.276527420555317,-1.74543562258449,-0.644539915607785,0.328502310041298,"FG2"
"Odontophorus guttatus",0.38500932145622,-0.434077223810834,-1.13104811682852,0.920423449536522,-0.316872461933322,"FG3"
"Odontophorus melanonotus",2.84562748362799,-1.3101804568213,-1.46150127857605,1.12632383442106,-1.65252642464831,"FG3"
"Odontophorus speciosus",0.545897380152387,-0.327567735402809,-1.43561920814508,0.181265504902729,0.0812984668994931,"FG3"
"Oena capensis",-1.19290243317625,-0.116078590327584,1.43081615662173,-0.251099614707947,0.593680908364496,"FG2"
"Oenanthe hispanica",-0.916016715027408,1.52113533103974,-0.4366200038507,0.726115779822246,0.246145638151735,"FG2"
"Oenanthe oenanthe",-3.8665534178123,2.71013941894899,1.34581486808171,-0.469252551523121,-2.11370919774055,"FG2"
"Oenanthe pileata",-0.38807693982731,0.833437891758893,-0.105093236405414,0.12772415089958,0.408221892242329,"FG2"
"Oncostoma cinereigulare",2.11099223095725,0.757130151334524,0.421911236136577,-0.870900707694582,0.346683580708723,"FG3"
"Onychognathus fulgidus",0.209734520801042,-0.232643289349258,-0.318124306151118,0.265945235680375,0.494982040559217,"FG3"
"Onychognathus morio",-0.824950794165136,0.273910008980377,0.0627987213054633,-0.194824031443982,-0.279247568957507,"FG2"
"Onychorhynchus coronatus",0.629343821128836,0.6631952724446,0.902986190338821,-0.613881823380059,0.499454947836638,"FG3"
"Opisthocomus hoazin",-0.415609082935531,-1.02979345102375,-1.52215458485941,-0.942629152033189,0.466897844134322,"FG1"
"Oporornis agilis",-0.209270080576974,1.35351722830597,-0.29972610199953,1.18936067719718,0.806722625966748,"FG2"
"Oreoica gutturalis",-0.446913398158343,-0.920410747645598,-0.502502095510387,-0.0811906599962167,0.758029317768115,"FG1"
"Oreopholus ruficollis",-1.52945426758707,-0.804362459646284,-0.0527291856806186,1.50788090173642,0.340980098018162,"FG1"
"Oriolus auratus",-0.243017816432489,0.132187760295057,0.771530269192899,-0.0432929765279443,0.979402329924468,"FG2"
"Oriolus chinensis",-1.55734387375317,0.952733861274324,0.582186279843975,-0.256367507477436,0.203255421453631,"FG2"
"Oriolus crassirostris",3.53016262160677,-1.2609443595628,0.341122394293996,1.61737318339292,-1.68116627673587,"FG3"
"Oriolus cruentus",2.45153327207474,-0.82868405999537,0.201914390576142,0.927169455203947,-0.884749895910842,"FG3"
"Oriolus kundoo",-1.19700942965597,0.233881322024309,-0.453333404707732,0.710270942816522,1.07691428453946,"FG2"
"Oriolus larvatus",-0.434523496204769,0.29985691910293,1.08669059330985,-0.418445465306693,0.222410980965981,"FG2"
"Oriolus monacha",0.631950407239368,0.10795827628876,-0.236006904337238,0.668686357177931,-0.106608272513184,"FG3"
"Oriolus nigripennis",0.431872752834282,0.139178675786331,0.183063473845143,0.191128022295255,0.403670307900568,"FG3"
"Oriolus oriolus",-2.24443148615857,1.22177630360598,0.630963226469644,0.188345911873527,0.105339259892707,"FG2"
"Oriolus sagittatus",-0.646161795248095,0.414899541705812,0.447484968377282,0.00400999588505826,-0.155420900621852,"FG2"
"Oriolus szalayi",1.14193911727669,-0.614576209361181,1.20969243135214,-0.60998428953524,-0.264161054443788,"FG3"
"Oriolus traillii",-0.312349000917563,0.381828608610141,0.0713913292670402,0.109568871319145,1.00893460042002,"FG2"
"Oriolus xanthonotus",1.3417271556658,-0.314045486758489,0.355551896376426,0.21166009043738,0.724734297268147,"FG3"
"Oriolus xanthornus",-0.338784054197526,0.537807337546544,0.0439362309555688,0.156107096966634,0.822796644643922,"FG2"
"Ornithion brunneicapillus",2.18907805002347,0.778623706815332,-0.0901045889679824,-0.166852240934781,-0.0192997339039006,"FG3"
"Ornithion inerme",0.566447564384083,1.30009532135587,0.162440618285558,-0.281565041824342,0.925537005004038,"FG3"
"Ornithion semiflavum",1.91990994069216,0.593487935484855,0.630023872868785,0.434927386626619,-0.2875060103796,"FG3"
"Ortalis canicollis",-0.554133417544746,-0.924913044857997,-1.23154015671459,0.14736387923908,-0.622975332928374,"FG1"
"Ortalis cinereiceps",0.690892730302753,-1.30949721608062,-1.34211228176006,-0.336270887409229,-0.865011913990697,"FG3"
"Ortalis guttata",-1.57986962019982,-0.312594051586948,0.041675614810228,-1.57561858238116,-2.04559046203306,"FG1"
"Ortalis motmot",0.385126569661994,-1.32998736763619,-1.11810187739658,-0.606868144717516,-0.49428963205843,"FG3"
"Ortalis poliocephala",0.64258553515344,-1.16987765319764,-1.72880228474664,-0.760604497104661,-0.899996466418144,"FG3"
"Ortalis vetula",0.302278524392857,-1.05268512645041,-1.53452379596176,-0.808071965551973,-0.568061058928486,"FG3"
